Date,Subs,Name,Views
2017-01-15,637,Keemstar,1107083
2017-01-16,-54,Keemstar,1604153
2017-01-17,572,Keemstar,1153291
2017-01-18,630,Keemstar,-217881
2017-01-19,1361,Keemstar,293303
2017-01-20,882,Keemstar,470631
2017-01-21,685,Keemstar,304379
2017-01-22,-459,Keemstar,168946
2017-01-23,515,Keemstar,-9132880
2017-01-24,589,Keemstar,412654
2017-01-25,-52,Keemstar,493594
2017-01-26,-263,Keemstar,585581
2017-01-27,150,Keemstar,552758
2017-01-28,-218,Keemstar,544088
2017-01-29,281,Keemstar,509856
2017-01-30,860,Keemstar,494050
2017-01-31,765,Keemstar,367415
2017-02-01,1453,Keemstar,0
2017-02-02,589,Keemstar,520922
2017-02-03,336,Keemstar,266453
2017-02-04,-287,Keemstar,99118
2017-02-05,340,Keemstar,355799
2017-02-06,1421,Keemstar,481204
2017-02-07,-417500,Keemstar,398270
2017-02-08,417270,Keemstar,0
2017-02-09,1411,Keemstar,872342
2017-02-10,1154,Keemstar,442609
2017-02-11,1181,Keemstar,256378
2017-02-12,1320,Keemstar,142621
2017-02-13,3005,Keemstar,380475
2017-02-14,3414,Keemstar,422548
2017-02-15,5565,Keemstar,394460
2017-02-16,1907,Keemstar,422796
2017-02-17,1610,Keemstar,690151
2017-02-18,3685,Keemstar,209638
2017-02-19,2605,Keemstar,149070
2017-02-20,1325,Keemstar,899041
2017-02-21,1363,Keemstar,291597
2017-02-22,2801,Keemstar,429929
2017-02-23,2489,Keemstar,341445
2017-02-24,2344,Keemstar,722175
2017-02-25,1622,Keemstar,351932
2017-02-26,2662,Keemstar,0
2017-02-27,889,Keemstar,790870
2017-02-28,1349,Keemstar,583067
2017-03-01,825,Keemstar,286304
2017-03-02,1336,Keemstar,274663
2017-03-03,2685,Keemstar,813025
2017-03-04,1511,Keemstar,0
2017-03-05,854,Keemstar,440681
2017-03-06,647,Keemstar,189158
2017-03-07,112,Keemstar,197090
2017-03-08,700,Keemstar,324604
2017-03-09,402,Keemstar,305302
2017-03-10,398,Keemstar,299113
2017-03-11,662,Keemstar,467088
2017-03-12,874,Keemstar,283388
2017-03-13,1564,Keemstar,272284
2017-03-14,1241,Keemstar,590405
2017-03-15,921,Keemstar,471497
2017-03-16,617,Keemstar,355901
2017-03-17,212,Keemstar,181394
2017-03-18,1430,Keemstar,222721
2017-03-19,1290,Keemstar,366857
2017-03-20,921,Keemstar,206585
2017-03-21,1112,Keemstar,26587
2017-03-22,524,Keemstar,326307
2017-03-23,255,Keemstar,278307
2017-03-24,595,Keemstar,546620
2017-03-25,1163,Keemstar,339195
2017-03-26,1092,Keemstar,191976
2017-03-27,1049,Keemstar,0
2017-03-28,3936,Keemstar,368678
2017-03-29,4809,Keemstar,456682
2017-03-30,1976,Keemstar,1313212
2017-03-31,3084,Keemstar,387832
2017-04-01,2622,Keemstar,473683
2017-04-02,1546,Keemstar,427103
2017-04-03,1070,Keemstar,498453
2017-04-04,861,Keemstar,368107
2017-04-05,797,Keemstar,0
2017-04-06,696,Keemstar,284803
2017-04-07,434,Keemstar,222988
2017-04-08,249,Keemstar,390513
2017-04-09,657,Keemstar,0
2017-04-10,303,Keemstar,211232
2017-04-11,108,Keemstar,95429
2017-04-12,552,Keemstar,280436
2017-04-13,466,Keemstar,184463
2017-04-14,779,Keemstar,715881
2017-04-15,1087,Keemstar,437655
2017-04-16,1410,Keemstar,0
2017-04-17,1989,Keemstar,320319
2017-04-18,2212,Keemstar,465066
2017-04-19,2334,Keemstar,464818
2017-04-20,1139,Keemstar,168597
2017-04-21,613,Keemstar,420758
2017-04-22,640,Keemstar,172877
2017-04-23,503,Keemstar,136656
2017-04-24,497,Keemstar,0
2017-04-25,492,Keemstar,316856
2017-04-26,288,Keemstar,597293
2017-04-27,190,Keemstar,286104
2017-04-28,327,Keemstar,431030
2017-04-29,248,Keemstar,420374
2017-04-30,243,Keemstar,343277
2017-05-01,700,Keemstar,504858
2017-05-02,792,Keemstar,297803
2017-05-03,671,Keemstar,146264
2017-05-04,639,Keemstar,335553
2017-05-05,677,Keemstar,230746
2017-05-06,746,Keemstar,99061
2017-05-07,785,Keemstar,323818
2017-05-08,635,Keemstar,484060
2017-05-09,337,Keemstar,269224
2017-05-10,661,Keemstar,245800
2017-05-11,880,Keemstar,163348
2017-05-12,827,Keemstar,366115
2017-05-13,502,Keemstar,288399
2017-05-14,220,Keemstar,124067
2017-05-15,613,Keemstar,361910
2017-05-16,733,Keemstar,211934
2017-05-17,-107,Keemstar,107501
2017-05-18,-196,Keemstar,96724
2017-05-19,246,Keemstar,210635
2017-05-20,-77,Keemstar,386227
2017-05-21,1227,Keemstar,899210
2017-05-22,856,Keemstar,0
2017-05-23,915,Keemstar,507648
2017-05-24,1083,Keemstar,384560
2017-05-25,392,Keemstar,253259
2017-05-26,219,Keemstar,0
2017-05-27,543,Keemstar,88181
2017-05-28,640,Keemstar,328693
2017-05-29,403,Keemstar,132827
2017-05-30,383,Keemstar,91149
2017-05-31,551,Keemstar,77042
2017-06-01,679,Keemstar,303502
2017-06-02,968,Keemstar,183564
2017-06-03,1431,Keemstar,102164
2017-06-04,936,Keemstar,371133
2017-06-05,1355,Keemstar,198800
2017-06-06,835,Keemstar,108496
2017-06-07,619,Keemstar,304807
2017-06-08,1375,Keemstar,607980
2017-06-09,2543,Keemstar,688125
2017-06-10,1576,Keemstar,0
2017-06-11,1378,Keemstar,303885
2017-06-12,1304,Keemstar,426939
2017-06-13,3305,Keemstar,377436
2017-06-14,6337,Keemstar,457667
2017-06-15,2186,Keemstar,720932
2017-06-16,2537,Keemstar,668014
2017-06-17,3396,Keemstar,449326
2017-06-18,2549,Keemstar,795594
2017-06-19,2141,Keemstar,955935
2017-06-20,1322,Keemstar,0
2017-06-21,1203,Keemstar,425094
2017-06-22,1727,Keemstar,446451
2017-06-23,7384,Keemstar,603909
2017-06-24,7608,Keemstar,793069
2017-06-25,6055,Keemstar,1173250
2017-06-26,4173,Keemstar,1057348
2017-06-27,7017,Keemstar,185888
2017-06-28,3813,Keemstar,750823
2017-06-29,9172,Keemstar,702104
2017-06-30,3742,Keemstar,405701
2017-07-01,4786,Keemstar,932240
2017-07-02,4071,Keemstar,537822
2017-07-03,2719,Keemstar,732685
2017-07-04,2132,Keemstar,518791
2017-07-05,4112,Keemstar,236261
2017-07-06,5971,Keemstar,501328
2017-07-07,2345,Keemstar,872149
2017-07-08,6179,Keemstar,621501
2017-07-09,6565,Keemstar,223512
2017-07-10,2891,Keemstar,944121
2017-07-11,6293,Keemstar,502108
2017-07-12,2629,Keemstar,678532
2017-07-13,2246,Keemstar,1771097
2017-07-14,7587,Keemstar,462514
2017-07-15,2597,Keemstar,0
2017-07-16,2394,Keemstar,1507054
2017-07-17,4728,Keemstar,305403
2017-07-18,8034,Keemstar,634697
2017-07-19,13465,Keemstar,1146330
2017-07-20,16327,Keemstar,1203945
2017-07-21,7808,Keemstar,1789369
2017-07-22,15475,Keemstar,1395295
2017-07-23,23618,Keemstar,1233970
2017-07-24,53171,Keemstar,2003902
2017-07-25,23784,Keemstar,2545272
2017-07-26,11988,Keemstar,1830322
2017-07-27,7004,Keemstar,2478529
2017-07-28,5213,Keemstar,1518700
2017-07-29,6675,Keemstar,1084847
2017-07-30,-2668,Keemstar,1511516
2017-07-31,11097,Keemstar,895719
2017-08-01,9395,Keemstar,1210068
2017-08-02,8407,Keemstar,1563111
2017-08-03,9968,Keemstar,1680079
2017-08-04,9253,Keemstar,916697
2017-08-05,27905,Keemstar,744433
2017-08-06,52114,Keemstar,1098954
2017-08-07,50863,Keemstar,2027666
2017-08-08,31905,Keemstar,2222430
2017-08-09,34895,Keemstar,3509690
2017-08-10,30644,Keemstar,2707236
2017-08-11,22172,Keemstar,2690609
2017-08-12,26736,Keemstar,4484998
2017-08-13,20849,Keemstar,0
2017-08-14,25616,Keemstar,2695234
2017-08-15,13236,Keemstar,1755916
2017-08-16,9307,Keemstar,0
2017-08-17,22561,Keemstar,4209257
2017-08-18,57511,Keemstar,1019861
2017-08-19,18795,Keemstar,3383173
2017-08-20,15586,Keemstar,4113172
2017-08-21,21682,Keemstar,1908537
2017-08-22,25806,Keemstar,0
2017-08-23,35077,Keemstar,2055537
2017-08-24,12566,Keemstar,1532658
2017-08-25,5007,Keemstar,7366357
2017-08-26,5935,Keemstar,1026507
2017-08-27,7797,Keemstar,367109
2017-08-28,4196,Keemstar,1347117
2017-08-29,7627,Keemstar,1728939
2017-08-30,6697,Keemstar,1424697
2017-08-31,4262,Keemstar,2165555
2017-09-01,3900,Keemstar,1139678
2017-09-02,3375,Keemstar,1689292
2017-09-03,5971,Keemstar,977692
2017-09-04,4072,Keemstar,1138957
2017-09-05,1971,Keemstar,1754045
2017-09-06,2584,Keemstar,1092302
2017-09-07,6807,Keemstar,1154798
2017-09-08,11295,Keemstar,1340109
2017-09-09,8091,Keemstar,2328263
2017-09-10,6963,Keemstar,2882681
2017-09-11,6097,Keemstar,1867982
2017-09-12,2603,Keemstar,1794577
2017-09-13,2907,Keemstar,667125
2017-09-14,2270,Keemstar,242006
2017-09-15,3214,Keemstar,1068853
2017-09-16,2306,Keemstar,1420541
2017-09-17,4612,Keemstar,948260
2017-09-18,3478,Keemstar,915246
2017-09-19,2172,Keemstar,2011487
2017-09-20,2212,Keemstar,0
2017-09-21,3530,Keemstar,1734452
2017-09-22,2619,Keemstar,0
2017-09-23,8132,Keemstar,934733
2017-09-24,3188,Keemstar,936129
2017-09-25,1244,Keemstar,1272384
2017-09-26,1991,Keemstar,234436
2017-09-27,1561,Keemstar,722004
2017-09-28,1994,Keemstar,514936
2017-09-29,2717,Keemstar,874508
2017-09-30,2502,Keemstar,559836
2017-10-01,1948,Keemstar,886712
2017-10-02,1541,Keemstar,880982
2017-10-03,1478,Keemstar,207875
2017-10-04,1363,Keemstar,868002
2017-10-05,1433,Keemstar,655545
2017-10-06,2590,Keemstar,244650
2017-10-07,2107,Keemstar,1109607
2017-10-08,3665,Keemstar,1538599
2017-10-09,1988,Keemstar,2400795
2017-10-10,1638,Keemstar,1589769
2017-10-11,1337,Keemstar,830624
2017-10-12,1768,Keemstar,1972120
2017-10-13,2629,Keemstar,1662346
2017-10-14,1764,Keemstar,1607902
2017-10-15,1230,Keemstar,989462
2017-10-16,1585,Keemstar,438322
2017-10-17,1231,Keemstar,322808
2017-10-18,1677,Keemstar,1101242
2017-10-19,1845,Keemstar,715041
2017-10-20,2705,Keemstar,997391
2017-10-21,10150,Keemstar,1447661
2017-10-22,4968,Keemstar,3952713
2017-10-23,3473,Keemstar,789576
2017-10-24,6201,Keemstar,0
2017-10-25,3707,Keemstar,1412765
2017-10-26,3660,Keemstar,1035072
2017-10-27,5739,Keemstar,1281454
2017-10-28,3410,Keemstar,1324602
2017-10-29,2484,Keemstar,1494608
2017-10-30,1375,Keemstar,1533097
2017-10-31,1501,Keemstar,869798
2017-11-01,1333,Keemstar,981580
2017-11-02,1100,Keemstar,2152784
2017-11-03,1352,Keemstar,0
2017-11-04,1101,Keemstar,226025
2017-11-05,671,Keemstar,234546
2017-11-06,1034,Keemstar,212001
2017-11-07,727,Keemstar,848749
2017-11-08,845,Keemstar,652114
2017-11-09,1117,Keemstar,984208
2017-11-10,1646,Keemstar,620638
2017-11-11,8893,Keemstar,934494
2017-11-12,21315,Keemstar,1133938
2017-11-13,12988,Keemstar,1502434
2017-11-14,3949,Keemstar,4276327
2017-11-15,3041,Keemstar,1567047
2017-11-16,2287,Keemstar,348885
2017-11-17,5239,Keemstar,1832344
2017-11-18,4523,Keemstar,1623540
2017-11-19,3081,Keemstar,707523
2017-11-20,1328,Keemstar,246383
2017-11-21,2477,Keemstar,1348289
2017-11-22,2749,Keemstar,745273
2017-11-23,3536,Keemstar,477663
2017-11-25,24360,Keemstar,5736286
2017-11-27,5099,Keemstar,784144
2017-11-28,3679,Keemstar,1681650
2017-11-29,5486,Keemstar,1520149
2017-11-30,5004,Keemstar,868333
2017-12-01,1976,Keemstar,589382
2017-12-02,1640,Keemstar,1295722
2017-12-03,1174,Keemstar,280081
2017-12-04,1185,Keemstar,403488
2017-12-05,1420,Keemstar,1260773
2017-12-06,1567,Keemstar,470638
2017-12-07,1478,Keemstar,993542
2017-12-08,2199,Keemstar,464008
2017-12-09,4259,Keemstar,1527956
2017-12-10,2839,Keemstar,803395
2017-12-11,2522,Keemstar,988556
2017-12-12,1690,Keemstar,259239
2017-12-13,1843,Keemstar,1507554
2017-12-14,1928,Keemstar,380669
2017-12-15,2055,Keemstar,1726934
2017-12-16,2748,Keemstar,1290555
2017-12-17,2412,Keemstar,681416
2017-12-18,1659,Keemstar,227206
2017-12-19,1644,Keemstar,479355
2017-12-20,1852,Keemstar,1234137
2017-12-21,1630,Keemstar,268374
2017-12-22,1298,Keemstar,196267
2017-12-23,1260,Keemstar,161207
2017-12-24,2018,Keemstar,125100
2017-12-25,1909,Keemstar,439340
2017-12-26,1442,Keemstar,1022156
2017-12-27,1220,Keemstar,686499
2017-12-28,3050,Keemstar,1426444
2017-12-29,5501,Keemstar,1982786
2017-12-30,3389,Keemstar,1587542
2017-12-31,3902,Keemstar,898129
2018-01-01,9961,Keemstar,2430397
2018-01-02,16004,Keemstar,2459232
2018-01-03,10215,Keemstar,2774639
2018-01-04,8054,Keemstar,917442
2018-01-05,7314,Keemstar,1046525
2018-01-06,6490,Keemstar,1862599
2018-01-07,4216,Keemstar,544127
2018-01-08,4188,Keemstar,602419
2018-01-09,7759,Keemstar,2056467
2018-01-10,8231,Keemstar,2260040
2018-01-11,2201,Keemstar,2003536
2018-01-12,4000,Keemstar,484247
2018-01-13,3719,Keemstar,1940604
2018-01-14,4002,Keemstar,2110957
2018-01-15,3339,Keemstar,1500384
2018-01-16,2190,Keemstar,348247
2018-01-17,3487,Keemstar,1671397
2018-01-18,3534,Keemstar,1741980
2018-01-19,5689,Keemstar,1902677
2018-01-20,4953,Keemstar,671181
2018-01-21,5235,Keemstar,1774040
2018-01-22,4064,Keemstar,416479
2018-01-23,4116,Keemstar,479098
2018-01-24,6371,Keemstar,209498
2018-01-25,3364,Keemstar,518220
2018-01-26,2976,Keemstar,1723053
2018-01-27,3371,Keemstar,447171
2018-01-28,3109,Keemstar,1479639
2018-01-29,1876,Keemstar,443067
2018-01-30,2705,Keemstar,1249564
2018-01-31,3694,Keemstar,1705768
2018-02-01,1650,Keemstar,1193088
2018-02-02,4045,Keemstar,2042968
2018-02-03,4363,Keemstar,1865692
2018-02-04,5256,Keemstar,737262
2018-02-05,11224,Keemstar,1815392
2018-02-06,15008,Keemstar,2469751
2018-02-07,6881,Keemstar,1533238
2018-02-08,5057,Keemstar,1157721
2018-02-09,4300,Keemstar,999604
2018-02-10,5285,Keemstar,1006664
2018-02-11,5960,Keemstar,1676530
2018-02-12,7518,Keemstar,1554343
2018-02-13,4064,Keemstar,447908
2018-02-14,5978,Keemstar,1959890
2018-02-15,3071,Keemstar,384528
2018-02-16,1195,Keemstar,157922
2018-02-17,3367,Keemstar,1687069
2018-02-18,1992,Keemstar,314839
2018-02-19,2673,Keemstar,313056
2018-02-20,6927,Keemstar,1984394
2018-02-21,2976,Keemstar,257166
2018-02-22,2552,Keemstar,1308889
2018-02-23,2818,Keemstar,1828687
2018-02-24,2839,Keemstar,1511346
2018-02-25,2167,Keemstar,262222
2018-02-26,2969,Keemstar,1591983
2018-02-27,2562,Keemstar,431585
2018-02-28,3583,Keemstar,1553862
2018-03-01,4324,Keemstar,1506447
2018-03-02,3494,Keemstar,722346
2018-03-03,7112,Keemstar,1705190
2018-03-04,5298,Keemstar,1631190
2018-03-05,2122,Keemstar,275064
2018-03-06,2559,Keemstar,443678
2018-03-07,4388,Keemstar,1360435
2018-03-08,2006,Keemstar,210803
2018-03-09,1719,Keemstar,168133
2018-03-10,4142,Keemstar,1001572
2018-03-11,2609,Keemstar,990328
2018-03-12,3478,Keemstar,763923
2018-03-13,4738,Keemstar,1569629
2018-03-14,6018,Keemstar,1807154
2018-03-15,6102,Keemstar,2550009
2018-03-16,2173,Keemstar,443694
2018-03-17,2243,Keemstar,243752
2018-03-18,2091,Keemstar,183690
2018-03-19,1655,Keemstar,143374
2018-03-20,3283,Keemstar,1808571
2018-03-21,3041,Keemstar,1833748
2018-03-22,1945,Keemstar,1287376
2018-03-23,2216,Keemstar,252781
2018-03-24,2813,Keemstar,1589606
2018-03-25,2877,Keemstar,239218
2018-03-26,1676,Keemstar,1028675
2018-03-27,2356,Keemstar,387796
2018-03-28,1514,Keemstar,1328479
2018-03-29,1863,Keemstar,-402768
2018-03-30,3170,Keemstar,1268604
2018-03-31,1931,Keemstar,1616444
2018-04-01,6051,Keemstar,2318961
2018-04-02,3393,Keemstar,1202989
2018-04-03,4300,Keemstar,2310592
2018-04-04,6533,Keemstar,2233675
2018-04-05,3679,Keemstar,1442524
2018-04-06,2403,Keemstar,482915
2018-04-07,3915,Keemstar,1954279
2018-04-08,5228,Keemstar,1780041
2018-04-09,2320,Keemstar,385699
2018-04-10,1790,Keemstar,208843
2018-04-11,2201,Keemstar,814302
2018-04-12,2391,Keemstar,967630
2018-04-13,4078,Keemstar,1967357
2018-04-14,2292,Keemstar,471555
2018-04-15,2227,Keemstar,568778
2018-04-16,3364,Keemstar,1689963
2018-04-17,2090,Keemstar,354478
2018-04-18,1418,Keemstar,269309
2018-04-19,1412,Keemstar,264298
2018-04-20,1612,Keemstar,1204799
2018-04-21,1543,Keemstar,388619
2018-04-22,1132,Keemstar,214503
2018-04-23,1161,Keemstar,146580
2018-04-24,1012,Keemstar,153831
2018-04-25,948,Keemstar,125405
2018-04-26,-179,Keemstar,234647
2018-04-27,-6359,Keemstar,1040272
2018-04-28,2354,Keemstar,452518
2018-04-29,9797,Keemstar,1651391
2018-04-30,4547,Keemstar,793914
2018-05-01,2433,Keemstar,1061080
2018-05-02,1394,Keemstar,199797
2018-05-03,1676,Keemstar,153709
2018-05-04,2409,Keemstar,1536976
2018-05-05,2075,Keemstar,440403
2018-05-06,3464,Keemstar,1504833
2018-05-07,8469,Keemstar,1968855
2018-05-08,4052,Keemstar,577659
2018-05-09,4144,Keemstar,1848448
2018-05-10,1902,Keemstar,365449
2018-05-11,5140,Keemstar,1772986
2018-05-12,3748,Keemstar,447626
2018-05-13,2574,Keemstar,273311
2018-05-14,3491,Keemstar,1661725
2018-05-15,2611,Keemstar,446164
2018-05-16,1954,Keemstar,1506253
2018-05-17,1797,Keemstar,252414
2018-05-18,2024,Keemstar,251444
2018-05-19,3365,Keemstar,1817643
2018-05-20,3850,Keemstar,1906731
2018-05-21,5416,Keemstar,1050247
2018-05-22,9800,Keemstar,1870518
2018-05-23,8984,Keemstar,2068550
2018-05-24,3020,Keemstar,513404
2018-05-25,3476,Keemstar,365810
2018-05-26,2758,Keemstar,296743
2018-05-27,7518,Keemstar,2345222
2018-05-28,8850,Keemstar,2394237
2018-05-29,7376,Keemstar,1862393
2018-05-30,4426,Keemstar,571107
2018-05-31,3061,Keemstar,1661095
2018-06-01,4199,Keemstar,548420
2018-06-02,4728,Keemstar,2038911
2018-06-03,2631,Keemstar,386746
2018-06-04,2423,Keemstar,275470
2018-06-05,4149,Keemstar,1846581
2018-06-06,2715,Keemstar,398726
2018-06-07,4315,Keemstar,1739706
2018-06-08,2692,Keemstar,471935
2018-06-09,4824,Keemstar,1724107
2018-06-10,4352,Keemstar,477993
2018-06-11,4533,Keemstar,1991716
2018-06-12,2063,Keemstar,333235
2018-06-13,1817,Keemstar,197454
2018-06-14,1714,Keemstar,164398
2018-06-15,4212,Keemstar,1662236
2018-06-16,2990,Keemstar,375787
2018-06-17,2733,Keemstar,1383573
2018-06-18,3236,Keemstar,310639
2018-06-19,2443,Keemstar,350037
2018-06-20,3238,Keemstar,1607384
2018-06-21,3832,Keemstar,1510363
2018-06-22,2536,Keemstar,1268102
2018-06-23,2639,Keemstar,485522
2018-06-24,3305,Keemstar,1614264
2018-06-25,2515,Keemstar,332003
2018-06-26,2892,Keemstar,570837
2018-06-27,5979,Keemstar,1612890
2018-06-28,3683,Keemstar,347854
2018-06-29,2544,Keemstar,237978
2018-06-30,2529,Keemstar,347481
2018-07-01,2642,Keemstar,1250839
2018-07-02,2616,Keemstar,916783
2018-07-03,2389,Keemstar,829419
2018-07-04,2332,Keemstar,464130
2018-07-05,4011,Keemstar,1714917
2018-07-06,2543,Keemstar,412209
2018-07-07,1725,Keemstar,221540
2018-07-08,1654,Keemstar,233219
2018-07-09,1917,Keemstar,1442634
2018-07-10,2049,Keemstar,309840
2018-07-11,1151,Keemstar,171243
2018-07-12,1540,Keemstar,207989
2018-07-13,1328,Keemstar,151068
2018-07-14,1475,Keemstar,146603
2018-07-15,1952,Keemstar,278998
2018-07-16,3194,Keemstar,830370
2018-07-17,9781,Keemstar,2132192
2018-07-18,15608,Keemstar,3030943
2018-07-19,7636,Keemstar,1002505
2018-07-20,11469,Keemstar,3544634
2018-07-21,5368,Keemstar,1284256
2018-07-22,5080,Keemstar,1835361
2018-07-23,4700,Keemstar,973602
2018-07-24,4385,Keemstar,1670143
2018-07-25,3387,Keemstar,1257551
2018-07-26,6268,Keemstar,1986408
2018-07-27,4228,Keemstar,591250
2018-07-28,9185,Keemstar,2298979
2018-07-29,7641,Keemstar,848875
2018-07-30,11684,Keemstar,2075902
2018-07-31,3772,Keemstar,450647
2018-08-01,3000,Keemstar,245960
2018-08-02,2532,Keemstar,217056
2018-08-03,2158,Keemstar,181437
2018-08-04,2891,Keemstar,433377
2018-08-05,3848,Keemstar,1496231
2018-08-06,2152,Keemstar,395493
2018-08-07,1548,Keemstar,1360040
2018-08-08,1828,Keemstar,338876
2018-08-09,4251,Keemstar,1465503
2018-08-10,2908,Keemstar,641023
2018-08-11,2147,Keemstar,279238
2018-08-12,1842,Keemstar,216687
2018-08-13,4914,Keemstar,856832
2018-08-14,5922,Keemstar,1459548
2018-08-15,3258,Keemstar,521229
2018-08-16,4351,Keemstar,1391159
2018-08-17,3487,Keemstar,497176
2018-08-18,3913,Keemstar,1154129
2018-08-19,4454,Keemstar,1149769
2018-08-20,5656,Keemstar,663143
2018-08-21,8201,Keemstar,1805855
2018-08-22,4694,Keemstar,495221
2018-08-23,5888,Keemstar,364448
2018-08-24,7161,Keemstar,314854
2018-08-25,4546,Keemstar,210596
2018-08-26,6616,Keemstar,1191156
2018-08-27,7105,Keemstar,1228663
2018-08-28,5655,Keemstar,1003514
2018-08-29,3618,Keemstar,1063924
2018-08-30,2565,Keemstar,292648
2018-08-31,2955,Keemstar,573822
2018-09-01,3161,Keemstar,1394907
2018-09-02,3309,Keemstar,410667
2018-09-03,2598,Keemstar,528227
2018-09-04,2119,Keemstar,1076385
2018-09-05,1742,Keemstar,230150
2018-09-06,1722,Keemstar,386501
2018-09-07,2277,Keemstar,1236796
2018-09-08,2508,Keemstar,822661
2018-09-09,1851,Keemstar,1107373
2018-09-10,3677,Keemstar,1079905
2018-09-11,3644,Keemstar,1192157
2018-09-12,2024,Keemstar,335441
2018-09-13,2144,Keemstar,393397
2018-09-14,4041,Keemstar,1861958
2018-09-15,6943,Keemstar,1638804
2018-09-16,5049,Keemstar,1366534
2018-09-17,4612,Keemstar,582164
2018-09-18,4403,Keemstar,871085
2018-09-19,2780,Keemstar,1191006
2018-09-20,2218,Keemstar,315799
2018-09-21,2890,Keemstar,418181
2018-09-22,3384,Keemstar,599290
2018-09-23,2689,Keemstar,-1298821
2018-09-24,3589,Keemstar,603228
2018-09-25,4247,Keemstar,1530065
2018-09-26,1574,Keemstar,468459
2018-09-27,1346,Keemstar,192356
2018-09-28,1699,Keemstar,192932
2018-09-29,2273,Keemstar,631205
2018-09-30,2532,Keemstar,1571067
2018-10-01,1746,Keemstar,280089
2018-10-02,1954,Keemstar,346398
2018-10-03,2819,Keemstar,1668171
2018-10-04,713,Keemstar,212629
2018-10-05,3493,Keemstar,0
2018-10-06,2294,Keemstar,2336976
2018-10-07,1662,Keemstar,232874
2018-10-08,1805,Keemstar,329187
2018-10-09,2223,Keemstar,1342821
2018-10-10,1674,Keemstar,374843
2018-10-11,1604,Keemstar,148025
2018-10-12,939,Keemstar,131023
2018-10-13,1123,Keemstar,109824
2018-10-14,366,Keemstar,259842
2018-10-15,4866,Keemstar,1012604
2018-10-16,4851,Keemstar,517713
2018-10-17,5687,Keemstar,1250996
2018-10-18,2002,Keemstar,174306
2018-10-19,1793,Keemstar,191463
2018-10-20,2125,Keemstar,718846
2018-10-21,1688,Keemstar,1002459
2018-10-22,1345,Keemstar,1017619
2018-10-23,3289,Keemstar,1126803
2018-10-24,4762,Keemstar,1379381
2018-10-25,2933,Keemstar,961434
2018-10-26,14190,Keemstar,2275585
2018-10-27,10211,Keemstar,896886
2018-10-28,7122,Keemstar,616766
2018-10-29,6454,Keemstar,526044
2018-10-30,4174,Keemstar,327314
2018-10-31,1867,Keemstar,460694
2018-11-01,1323,Keemstar,515580
2018-11-02,2193,Keemstar,1260209
2018-11-03,1931,Keemstar,435758
2018-11-04,2214,Keemstar,709908
2018-11-05,2716,Keemstar,1224715
2018-11-06,3800,Keemstar,645868
2018-11-07,4844,Keemstar,634374
2018-11-08,2928,Keemstar,338308
2018-11-09,2143,Keemstar,1127912
2018-11-10,3579,Keemstar,657305
2018-11-11,5393,Keemstar,1397788
2018-11-12,2723,Keemstar,450568
2018-11-13,1227,Keemstar,191806
2018-11-14,968,Keemstar,126053
2018-11-15,847,Keemstar,285646
2018-11-16,1406,Keemstar,1309089
2018-11-17,1671,Keemstar,508797
2018-11-18,2039,Keemstar,1155839
2018-11-19,1945,Keemstar,449825
2018-11-20,1887,Keemstar,1216093
2018-11-21,1569,Keemstar,279095
2018-11-22,1564,Keemstar,128800
2018-11-23,5073,Keemstar,1719141
2018-11-24,5021,Keemstar,467991
2018-11-25,3931,Keemstar,554212
